"id","Name","Measure","Measure.Info","Geo.Type.Name","PM.Levels","Borough","Year","decade","population"
130899,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",22.3,"Brooklyn","2005",2000,2465326
130895,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",17.2,"Brooklyn","2005",2000,2465326
518877,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",13.9,"Queens","2012",2010,2250002
518856,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",15,"Brooklyn","2012",2010,2552911
628578,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","Borough",14.6,"Manhattan","2015",2010,1585873
176619,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",30.5,"Manhattan","2011",2010,1585873
336568,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",24.8,"Manhattan","2015",2010,1585873
667213,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.7,"Manhattan","2020",2020,1638281
176536,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",36.7,"Manhattan","2009",2000,1537195
667219,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21.6,"Manhattan","2020",2020,1638281
167627,"Nitrogen dioxide (NO2)","Mean","ppb","CD",33.5,"Manhattan","2011",2010,1585873
336892,"Nitrogen dioxide (NO2)","Mean","ppb","CD",13.6,"Staten Island","2015",2010,468730
167670,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25.1,"Queens","2011",2010,2250002
336847,"Nitrogen dioxide (NO2)","Mean","ppb","CD",20.7,"Queens","2015",2010,2250002
643677,"Nitrogen dioxide (NO2)","Mean","ppb","CD",24,"Queens","2018",2010,2250002
213400,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25.2,"Manhattan","2014",2010,1585873
169478,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.2,"Bronx","2012",2010,1385108
742460,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.6,"Bronx","2021",2020,1446788
823184,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",7.3,"Bronx","2021",2020,1446788
169508,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.8,"Queens","2012",2010,2250002
169567,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.9,"Queens","2013",2010,2250002
742418,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.8,"Manhattan","2021",2020,1638281
169525,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.9,"Manhattan","2013",2010,1585873
169466,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11,"Manhattan","2012",2010,1585873
216474,"Ozone (O3)","Mean","ppb","CD",29.6,"Brooklyn","2013",2010,2552911
216473,"Ozone (O3)","Mean","ppb","CD",32.1,"Brooklyn","2012",2010,2552911
222579,"Ozone (O3)","Mean","ppb","UHF42",30.7,"Queens","2013",2010,2250002
743697,"Ozone (O3)","Mean","ppb","UHF42",29.2,"Queens","2021",2020,2330295
669959,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",7.7,"Queens","2019",2010,2250002
334039,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.2,"Queens","2015",2010,2250002
669958,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",6.1,"Queens","2020",2020,2330295
334249,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.9,"Bronx","2015",2010,1385108
669874,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",6,"Bronx","2020",2020,1446788
170186,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.6,"Bronx","2009",2000,1332650
170304,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.5,"Bronx","2011",2010,1385108
213953,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.5,"Bronx","2014",2010,1385108
170245,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.7,"Bronx","2010",2010,1385108
669875,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",6.9,"Bronx","2019",2010,1385108
168652,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.6,"Bronx","2012",2010,1385108
170334,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.7,"Queens","2011",2010,2250002
170216,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.7,"Queens","2009",2000,2229379
213983,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",7.9,"Queens","2014",2010,2250002
170174,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11.5,"Manhattan","2009",2000,1537195
170292,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11.1,"Manhattan","2011",2010,1585873
213941,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.3,"Manhattan","2014",2010,1585873
669904,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",6.1,"Brooklyn","2020",2020,2648452
178522,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.4,"Staten Island","2011",2010,468730
179839,"Boiler Emissions- Total PM2.5 Emissions","Number per km2","number","UHF42",0.3,"Bronx","2015",2010,1385108
151598,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",2.8,"Manhattan","2009",2000,1537195
628486,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",48.4,"Bronx","2015",2010,1385108
518955,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",116.4,"Manhattan","2012",2010,1585873
131242,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",39.1,"Manhattan","2005",2000,1537195
518585,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",25.6,"Queens","2012",2010,2250002
628950,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",20.5,"Queens","2015",2010,2250002
518575,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",28.6,"Manhattan","2012",2010,1585873
628918,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",66.9,"Bronx","2015",2010,1385108
628940,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",27.3,"Manhattan","2015",2010,1585873
518729,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",5.4,"Queens","2012",2010,2250002
629180,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",3.4,"Manhattan","2015",2010,1585873
518719,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",3.7,"Manhattan","2012",2010,1585873
629190,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",5.1,"Queens","2015",2010,2250002
628925,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",34.3,"Brooklyn","2015",2010,2552911
518560,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",42.9,"Brooklyn","2012",2010,2552911
221932,"Ozone (O3)","Mean","ppb","UHF34",32.5,"Queens","2014",2010,2250002
175440,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",35.6,"Manhattan","2012",2010,1585873
336560,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.6,"Manhattan","2015",2010,1585873
667256,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.5,"Queens","2019",2010,2250002
743645,"Ozone (O3)","Mean","ppb","CD",26.9,"Manhattan","2021",2020,1638281
743621,"Ozone (O3)","Mean","ppb","CD",31.3,"Brooklyn","2021",2020,2648452
823385,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",6.2,"Queens","2022",2020,2330295
174234,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",8.3,"Queens","2012",2010,2250002
334052,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.1,"Queens","2015",2010,2250002
827615,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",5,"Queens","2017",2010,2250002
130884,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",25.9,"Bronx","2005",2000,1332650
628600,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",20.2,"Manhattan","2015",2010,1585873
518848,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",15.7,"Brooklyn","2012",2010,2552911
212833,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.9,"Staten Island","2014",2010,468730
179736,"Boiler Emissions- Total NOx Emissions","Number per km2","number","UHF42",23.7,"Queens","2015",2010,2250002
179832,"Boiler Emissions- Total PM2.5 Emissions","Number per km2","number","UHF42",0.2,"Queens","2015",2010,2250002
179817,"Boiler Emissions- Total PM2.5 Emissions","Number per km2","number","UHF42",0,"Staten Island","2015",2010,468730
649830,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",6.7,"Brooklyn","2018",2010,2552911
518543,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",94.8,"Staten Island","2012",2010,468730
518639,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",17.3,"Staten Island","2012",2010,468730
628908,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",78.7,"Staten Island","2015",2010,468730
629004,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",15,"Staten Island","2015",2010,468730
221869,"Ozone (O3)","Mean","ppb","UHF34",36.6,"Brooklyn","2011",2010,2552911
221872,"Ozone (O3)","Mean","ppb","UHF34",32.6,"Brooklyn","2014",2010,2552911
179721,"Boiler Emissions- Total NOx Emissions","Number per km2","number","UHF42",4.6,"Staten Island","2015",2010,468730
518965,"Asthma emergency department visits due to PM2.5","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",13.6,"Queens","2012",2010,2250002
221950,"Ozone (O3)","Mean","ppb","UHF34",36.3,"Queens","2014",2010,2250002
743597,"Ozone (O3)","Mean","ppb","CD",30.3,"Queens","2021",2020,2330295
336818,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.9,"Brooklyn","2015",2010,2552911
643646,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.1,"Brooklyn","2019",2010,2552911
667712,"Nitrogen dioxide (NO2)","Mean","ppb","CD",27.4,"Brooklyn","2019",2010,2552911
174237,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",7.4,"Queens","2012",2010,2250002
168682,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.4,"Queens","2012",2010,2250002
170275,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9,"Queens","2010",2010,2250002
177346,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.6,"Staten Island","2012",2010,468730
518869,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",8.8,"Queens","2012",2010,2250002
628610,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",12.7,"Queens","2015",2010,2250002
336817,"Nitrogen dioxide (NO2)","Mean","ppb","CD",20.8,"Brooklyn","2015",2010,2552911
643647,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.8,"Brooklyn","2018",2010,2552911
667711,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.9,"Brooklyn","2020",2020,2648452
518591,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",59.3,"Staten Island","2012",2010,468730
628956,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",53.8,"Staten Island","2015",2010,468730
628590,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",22.3,"Brooklyn","2015",2010,2552911
518880,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",14,"Staten Island","2012",2010,468730
628583,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",21.2,"Bronx","2015",2010,1385108
518842,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",14.5,"Bronx","2012",2010,1385108
167558,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.4,"Queens","2009",2000,2229379
167676,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.7,"Queens","2011",2010,2250002
336814,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.3,"Brooklyn","2015",2010,2552911
643644,"Nitrogen dioxide (NO2)","Mean","ppb","CD",23.6,"Brooklyn","2018",2010,2552911
167526,"Nitrogen dioxide (NO2)","Mean","ppb","CD",27.1,"Bronx","2009",2000,1332650
167644,"Nitrogen dioxide (NO2)","Mean","ppb","CD",24.8,"Bronx","2011",2010,1385108
167674,"Nitrogen dioxide (NO2)","Mean","ppb","CD",24.1,"Queens","2011",2010,2250002
167556,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25,"Queens","2009",2000,2229379
167630,"Nitrogen dioxide (NO2)","Mean","ppb","CD",33.5,"Manhattan","2011",2010,1585873
167512,"Nitrogen dioxide (NO2)","Mean","ppb","CD",36.3,"Manhattan","2009",2000,1537195
628926,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",100.2,"Brooklyn","2015",2010,2552911
628928,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",26.9,"Brooklyn","2015",2010,2552911
628949,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",18.4,"Queens","2015",2010,2250002
518554,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",99.5,"Bronx","2012",2010,1385108
628921,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",112,"Bronx","2015",2010,1385108
518592,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",21.6,"Staten Island","2012",2010,468730
518556,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",138.1,"Bronx","2012",2010,1385108
628957,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",21.4,"Staten Island","2015",2010,468730
178481,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9,"Staten Island","2010",2010,468730
334073,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.9,"Staten Island","2015",2010,468730
669717,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7,"Staten Island","2019",2010,468730
649784,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.4,"Staten Island","2019",2010,468730
177190,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.3,"Brooklyn","2009",2000,2465326
547397,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.9,"Brooklyn","2016",2010,2552911
518788,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough",11.5,"Brooklyn","2012",2010,2552911
628529,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","Borough",10.5,"Brooklyn","2015",2010,2552911
827616,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",5,"Queens","2017",2010,2250002
827606,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",5,"Manhattan","2017",2010,1585873
827607,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",3,"Manhattan","2017",2010,1585873
175431,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.6,"Brooklyn","2012",2010,2552911
222551,"Ozone (O3)","Mean","ppb","UHF42",20.6,"Manhattan","2009",2000,1537195
222545,"Ozone (O3)","Mean","ppb","UHF42",16.1,"Manhattan","2009",2000,1537195
222605,"Ozone (O3)","Mean","ppb","UHF42",26.5,"Queens","2009",2000,2229379
741206,"Nitrogen dioxide (NO2)","Mean","ppb","CD",12.7,"Brooklyn","2021",2020,2648452
825844,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.6,"Manhattan","2021",2020,1638281
741167,"Nitrogen dioxide (NO2)","Mean","ppb","CD",13.4,"Bronx","2021",2020,1446788
412705,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.2,"Bronx","2016",2010,1385108
826039,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.3,"Brooklyn","2021",2020,2648452
412741,"Nitrogen dioxide (NO2)","Mean","ppb","CD",19.8,"Brooklyn","2016",2010,2552911
166828,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.4,"Brooklyn","2012",2010,2552911
166887,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.1,"Brooklyn","2013",2010,2552911
166874,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.5,"Bronx","2013",2010,1385108
166815,"Nitrogen dioxide (NO2)","Mean","ppb","CD",19,"Bronx","2012",2010,1385108
603065,"Nitrogen dioxide (NO2)","Mean","ppb","CD",19.1,"Queens","2018",2010,2250002
826356,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.2,"Queens","2021",2020,2330295
131521,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",12.5,"Brooklyn","2009",2000,2465326
628557,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",6.9,"Manhattan","2015",2010,1585873
628558,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",4.7,"Manhattan","2015",2010,1585873
518805,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",10.6,"Brooklyn","2012",2010,2552911
518806,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",11.1,"Brooklyn","2012",2010,2552911
628595,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",18.3,"Brooklyn","2015",2010,2552911
518846,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",19.7,"Bronx","2012",2010,1385108
518864,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",12.1,"Manhattan","2012",2010,1585873
518874,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",13.3,"Queens","2012",2010,2250002
628615,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",18.5,"Queens","2015",2010,2250002
166841,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17,"Brooklyn","2012",2010,2552911
603053,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.1,"Brooklyn","2018",2010,2552911
603056,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.5,"Brooklyn","2018",2010,2552911
518635,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",23.7,"Queens","2012",2010,2250002
628443,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",194.7,"Bronx","2015",2010,1385108
628462,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",14.2,"Manhattan","2015",2010,1585873
518901,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",102.4,"Brooklyn","2012",2010,2552911
827479,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Borough",54,"Brooklyn","2017",2010,2552911
130821,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",81.4,"Queens","2005",2000,2229379
177279,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.3,"Brooklyn","2011",2010,2552911
669794,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",6.6,"Brooklyn","2020",2020,2648452
177271,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.8,"Bronx","2011",2010,1385108
166918,"Nitrogen dioxide (NO2)","Mean","ppb","CD",7.6,"Staten Island","2013",2010,468730
741299,"Nitrogen dioxide (NO2)","Mean","ppb","CD",5.1,"Staten Island","2021",2020,487155
826359,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22,"Queens","2021",2020,2330295
167582,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25,"Bronx","2010",2010,1385108
643628,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.4,"Brooklyn","2019",2010,2552911
167595,"Nitrogen dioxide (NO2)","Mean","ppb","CD",24.2,"Brooklyn","2010",2010,2552911
166002,"Nitrogen dioxide (NO2)","Mean","ppb","CD",26.4,"Brooklyn","2012",2010,2552911
741086,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",11.3,"Queens","2021",2020,2330295
825889,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",20.9,"Queens","2021",2020,2330295
172172,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",16.3,"Bronx","2012",2010,1385108
412558,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",17.5,"Bronx","2016",2010,1385108
172614,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",20.2,"Bronx","2010",2010,1385108
171696,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",22.2,"Bronx","2012",2010,1385108
667310,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",21.3,"Bronx","2019",2010,1385108
165989,"Nitrogen dioxide (NO2)","Mean","ppb","CD",26.7,"Bronx","2012",2010,1385108
336854,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.2,"Queens","2015",2010,2250002
643682,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.4,"Queens","2019",2010,2250002
628958,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",13.9,"Staten Island","2015",2010,468730
629174,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",3.7,"Brooklyn","2015",2010,2552911
518717,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",4.8,"Manhattan","2012",2010,1585873
629178,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",4.6,"Manhattan","2015",2010,1585873
518713,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",3.9,"Brooklyn","2012",2010,2552911
518727,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",4.8,"Queens","2012",2010,2250002
629188,"Cardiac and respiratory deaths due to Ozone","Estimated annual rate","per 100,000","UHF42",5.3,"Queens","2015",2010,2250002
221842,"Ozone (O3)","Mean","ppb","UHF34",30.6,"Brooklyn","2014",2010,2552911
216461,"Ozone (O3)","Mean","ppb","CD",32.2,"Brooklyn","2012",2010,2552911
643640,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.2,"Brooklyn","2019",2010,2552911
179821,"Boiler Emissions- Total PM2.5 Emissions","Number per km2","number","UHF42",0.2,"Queens","2015",2010,2250002
823364,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",6.3,"Queens","2022",2020,2330295
174219,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",9.6,"Brooklyn","2012",2010,2552911
174236,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",8,"Queens","2012",2010,2250002
179652,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",8.8,"Staten Island","2010",2010,468730
176610,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.8,"Brooklyn","2011",2010,2552911
667159,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18.5,"Brooklyn","2020",2020,2648452
130900,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",31.6,"Brooklyn","2005",2000,2465326
130914,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",15.1,"Queens","2005",2000,2229379
130904,"Respiratory hospitalizations due to PM2.5 (age 20+)","Estimated annual rate","per 100,000 adults","UHF42",15.3,"Manhattan","2005",2000,1537195
518850,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",16.9,"Brooklyn","2012",2010,2552911
518881,"Cardiovascular hospitalizations due to PM2.5 (age 40+)","Estimated annual rate","per 100,000 adults","UHF42",11.4,"Staten Island","2012",2010,468730
336865,"Nitrogen dioxide (NO2)","Mean","ppb","CD",19,"Queens","2015",2010,2250002
643662,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.1,"Brooklyn","2018",2010,2552911
667807,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.6,"Queens","2020",2020,2330295
518593,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",18.6,"Staten Island","2012",2010,468730
518551,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","Borough",37.9,"Staten Island","2012",2010,468730
628916,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","Borough",33.9,"Staten Island","2015",2010,468730
334076,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.4,"Staten Island","2015",2010,468730
336760,"Nitrogen dioxide (NO2)","Mean","ppb","CD",20.9,"Bronx","2015",2010,1385108
167552,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25.9,"Queens","2009",2000,2229379
628953,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",28.9,"Queens","2015",2010,2250002
628932,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",12.8,"Brooklyn","2015",2010,2552911
518564,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",15.1,"Brooklyn","2012",2010,2552911
628929,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",14.2,"Brooklyn","2015",2010,2552911
178468,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",12.2,"Manhattan","2010",2010,1585873
334034,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11,"Manhattan","2015",2010,1585873
669792,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.6,"Brooklyn","2019",2010,2552911
649709,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.8,"Brooklyn","2019",2010,2552911
177344,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.2,"Queens","2012",2010,2250002
547446,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.2,"Manhattan","2017",2010,1585873
547448,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.7,"Manhattan","2016",2010,1585873
177292,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11.7,"Manhattan","2011",2010,1585873
